date,close,open,high,low,volume,pct_change,daily_return,cumulative_return,drawdown,ma20,ma50,ma200
2022-07-06,415.0,418.0,419.8,415.0,49230.0,0.0121999999999999,0.0121951219512195,-0.1372141372141376,-0.192607003891051,433.0875,443.217,471.3235000000001
2022-07-07,424.9,419.9,424.9,419.0,19890.0,0.0239,0.023855421686747,-0.116632016632017,-0.1733463035019459,431.7299999999999,442.473,471.0475
2022-07-08,425.1,428.0,429.0,425.0,51110.0,0.0005,0.0004706989879972,-0.1162162162162165,-0.17295719844358,430.2375,441.705,470.733
2022-07-12,425.2,425.1,425.2,425.1,24540.0,0.0002,0.0002352387673487,-0.1160083160083164,-0.1727626459143971,429.1474999999999,440.969,470.419
2022-07-13,428.95,423.1,428.95,423.1,1000.0,0.0088,0.0088193791157102,-0.1082120582120585,-0.1654669260700392,428.845,440.247,470.11625
2022-07-14,427.0,428.95,430.0,425.0,4840.0,-0.0045,-0.0045459843804639,-0.1122661122661126,-0.1692607003891053,427.7475,439.524,469.79125
2022-07-15,434.0,430.0,434.95,430.0,11960.0,0.0163999999999999,0.0163934426229508,-0.097713097713098,-0.1556420233463037,427.4375,438.904,469.49125
2022-07-18,430.25,430.0,430.25,425.0,9370.0,-0.0086,-0.0086405529953916,-0.1055093555093558,-0.1629377431906616,427.2,438.259,469.1675
2022-07-19,435.2,434.0,435.2,430.0,6070.0,0.0115,0.0115049389889598,-0.0952182952182955,-0.1533073929961091,427.3075,437.86300000000006,468.884
2022-07-20,437.0,437.0,437.0,435.55,15340.0,0.0040999999999999,0.0041360294117647,-0.0914760914760917,-0.1498054474708172,427.4075,437.703,468.619
2022-07-21,435.0,438.0,438.0,435.0,8039.999999999999,-0.0046,-0.0045766590389015,-0.0956340956340958,-0.1536964980544748,427.7075,437.483,468.35625
2022-07-22,435.0,435.0,435.0,430.0,10240.0,0.0,0.0,-0.0956340956340958,-0.1536964980544748,428.2075,437.383,468.10125
2022-07-25,426.0,430.0,434.9,425.1,9880.0,-0.0207,-0.0206896551724138,-0.1143451143451146,-0.1712062256809341,427.7575,437.003,467.8005
2022-07-26,433.5,432.0,433.5,430.0,43850.0,0.0176,0.0176056338028169,-0.098752598752599,-0.1566147859922181,428.18,436.713,467.493
2022-07-27,426.3,427.0,434.95,426.2,290.0,-0.0166,-0.0166089965397923,-0.1137214137214138,-0.1706225680933852,428.345,436.239,467.1795
2022-07-28,434.0,427.1,434.0,427.1,240.0,0.0181,0.018062397372742,-0.097713097713098,-0.1556420233463037,428.295,435.999,466.9045
2022-07-29,430.0,434.5,434.5,427.1,16090.0,-0.0092,-0.0092165898617511,-0.1060291060291063,-0.1634241245136188,428.37,435.599,466.604
2022-08-01,428.0,432.9,432.9,426.05,24440.0,-0.0046999999999999,-0.0046511627906976,-0.1101871101871104,-0.1673151750972764,428.52,435.159,466.2715
2022-08-02,429.0,429.0,429.0,426.05,18680.0,0.0023,0.0023364485981307,-0.1081081081081084,-0.1653696498054477,428.47,434.816,465.954
2022-08-03,427.05,427.0,429.0,425.0,19730.0,-0.0045,-0.0045454545454545,-0.1121621621621624,-0.1691634241245139,429.32249999999993,434.557,465.61425
2022-08-04,429.0,425.0,430.0,425.0,28770.0,0.0046,0.004566210045662,-0.1081081081081084,-0.1653696498054477,430.0224999999999,434.407,465.284
2022-08-05,430.25,427.05,430.25,427.05,25280.0,0.0029,0.0029137529137528,-0.1055093555093559,-0.1629377431906618,430.29,434.212,464.96025
2022-08-08,433.5,427.1,433.5,427.1,760.0,0.0076,0.0075537478210343,-0.0987525987525991,-0.1566147859922182,430.7099999999999,434.162,464.63775
2022-08-09,436.0,433.35,437.0,432.0,28250.0,0.0058,0.0057670126874278,-0.0935550935550939,-0.1517509727626462,431.25,434.182,464.26775
2022-08-10,438.0,430.5,439.9,430.5,30480.0,0.0046,0.0045871559633028,-0.0893970893970896,-0.1478599221789885,431.7025,434.212,463.93275
2022-08-11,441.0,435.0,445.0,435.0,19510.0,0.0068,0.0068493150684931,-0.0831600831600833,-0.1420233463035021,432.4025,434.2289999999999,463.60275
2022-08-12,446.1,445.0,449.0,441.5,17160.0,0.0116,0.0115646258503401,-0.0725571725571727,-0.1321011673151753,433.0075000000001,434.171,463.3825
2022-08-15,448.0,446.0,449.0,442.0,11140.0,0.0043,0.0042591347231561,-0.0686070686070688,-0.1284046692607006,433.8950000000001,434.111,463.13675
2022-08-16,450.1,448.0,450.1,445.0,14130.0,0.0046999999999999,0.0046874999999999,-0.0642411642411645,-0.1243190661478601,434.64,434.013,462.89425000000006
2022-08-17,448.0,450.2,450.2,443.3,19090.0,-0.0046999999999999,-0.0046656298600311,-0.068607068607069,-0.1284046692607007,435.19,433.773,462.63925
2022-08-18,443.5,449.95,449.95,442.6,14890.0,-0.01,-0.0100446428571429,-0.0779625779625784,-0.1371595330739303,435.615,433.533,462.37425
2022-08-19,445.0,443.5,445.0,440.1,11030.0,0.0034,0.0033821871476888,-0.0748440748440752,-0.1342412451361871,436.115,433.392,462.14675000000005
2022-08-22,438.5,442.05,442.05,438.5,12270.0,-0.0146,-0.0146067415730336,-0.0883575883575887,-0.1468871595330743,436.74,433.06299999999993,461.88675
2022-08-23,439.55,447.9,447.9,436.0,21980.0,0.0024,0.0023945267958951,-0.0861746361746366,-0.144844357976654,437.0425,432.91399999999993,461.62925
2022-08-24,439.0,436.0,439.0,432.15,2860.0,-0.0013,-0.0012512797178932,-0.0873180873180877,-0.1459143968871599,437.67750000000007,432.9939999999999,461.37425
2022-08-25,440.0,433.0,440.0,432.15,1670.0,0.0023,0.0022779043280183,-0.0852390852390856,-0.1439688715953311,437.9775000000001,432.815,461.13425
2022-08-26,440.0,432.5,440.0,432.5,15160.0,0.0,0.0,-0.0852390852390856,-0.1439688715953311,438.4775000000001,432.811,460.89425000000006
2022-08-29,440.0,436.1,440.0,436.1,3610.0,0.0,0.0,-0.0852390852390856,-0.1439688715953311,439.0775,432.911,460.67175
2022-08-30,435.15,437.05,440.0,435.0,14580.0,-0.011,-0.0110227272727273,-0.0953222453222457,-0.1534046692607007,439.3850000000001,432.953,460.442
2022-08-31,436.5,442.9,442.9,434.95,12500.0,0.0031,0.0031023784901758,-0.0925155925155929,-0.1507782101167318,439.8575,432.983,460.20875
2022-09-01,432.0,433.95,433.95,432.0,830.0,-0.0103,-0.0103092783505154,-0.1018711018711022,-0.1595330739299614,440.0075,433.043,459.93225
2022-09-02,435.0,439.95,439.95,432.2,1910.0,0.0069,0.0069444444444444,-0.095634095634096,-0.153696498054475,440.245,433.24300000000005,459.67225
2022-09-05,432.1,430.1,439.0,430.1,24940.0,-0.0067,-0.0066666666666665,-0.101663201663202,-0.1593385214007785,440.175,433.185,459.39775
2022-09-06,435.0,431.1,435.0,431.1,2940.0,0.0067,0.006711409395973,-0.0956340956340962,-0.1536964980544751,440.125,433.384,459.12775
2022-09-07,435.5,432.2,435.5,432.15,5190.0,0.0011,0.0011494252873562,-0.0945945945945951,-0.1527237354085607,440.0,433.634,458.86800000000005
2022-09-08,432.6,432.6,435.0,432.6,5180.0,-0.0067,-0.0066590126291617,-0.1006237006237011,-0.1583657587548642,439.58,433.586,458.631
2022-09-09,437.0,432.05,437.05,432.05,103210.0,0.0102,0.0101710587147478,-0.0914760914760921,-0.1498054474708177,439.125,433.756,458.446
2022-09-12,435.0,435.0,435.0,431.6,1600.0,-0.0046,-0.0045766590389015,-0.0956340956340963,-0.1536964980544752,438.475,433.956,458.256
2022-09-13,438.0,437.0,438.0,433.2,42700.0,0.0069,0.0068965517241379,-0.08939708939709,-0.1478599221789889,437.87000000000006,434.116,458.046
2022-09-14,438.0,438.0,438.0,437.0,7620.0,0.0,0.0,-0.08939708939709,-0.1478599221789889,437.37000000000006,434.676,457.806
2022-09-15,438.0,436.5,438.0,435.1,420.0,0.0,0.0,-0.08939708939709,-0.1478599221789889,437.0950000000001,435.136,457.5564999999999
2022-09-16,441.0,438.0,441.0,437.0,30500.0,0.0068,0.0068493150684931,-0.0831600831600837,-0.1420233463035024,436.8950000000001,435.458,457.3589999999999
2022-09-19,438.0,438.0,438.1,438.0,7040.0,-0.0068,-0.0068027210884353,-0.08939708939709,-0.1478599221789889,436.87000000000006,435.716,457.124
2022-09-20,439.8,441.0,441.0,437.0,8810.0,0.0040999999999999,0.0041095890410958,-0.0856548856548863,-0.1443579766536971,436.8825,436.008,456.888
2022-09-21,439.0,435.0,441.0,435.0,3200.0,-0.0018,-0.001819008640291,-0.0873180873180879,-0.1459143968871601,436.8825,436.209,456.648
2022-09-22,441.95,440.0,441.95,440.0,34560.0,0.0067,0.0067198177676537,-0.0811850311850318,-0.1401750972762652,436.98,436.508,456.42275
2022-09-23,440.5,437.0,443.0,437.0,37180.0,-0.0033,-0.0032809141305577,-0.0841995841995848,-0.1429961089494169,437.005,436.638,456.21475
2022-09-26,440.5,431.0,441.0,431.0,51920.0,0.0,0.0,-0.0841995841995848,-0.1429961089494169,437.03,436.843,455.99975
2022-09-27,438.0,441.05,441.5,438.0,354200.0,-0.0056999999999999,-0.0056753688989784,-0.08939708939709,-0.1478599221789889,437.1725,436.899,455.77675
2022-09-28,425.0,431.15,431.15,420.1,111010.0,-0.0297,-0.0296803652968036,-0.1164241164241169,-0.1731517509727631,436.5975,436.659,455.48675
2022-09-29,421.0,420.0,428.0,420.0,47620.0,-0.0093999999999999,-0.0094117647058823,-0.1247401247401253,-0.1809338521400783,436.0475,436.379,455.17675
2022-09-30,425.0,425.0,425.0,411.0,187110.0,0.0095,0.009501187648456,-0.1164241164241169,-0.1731517509727631,435.5475,436.179,454.91149999999993
2022-10-03,415.2,421.0,422.0,415.2,2010.0,-0.0231,-0.0230588235294117,-0.1367983367983374,-0.1922178988326853,434.7025,435.963,454.5875
2022-10-04,415.55,416.15,420.0,415.0,67600.0,0.0008,0.0008429672447014,-0.1360706860706866,-0.1915369649805451,433.73,435.604,454.28275
2022-10-05,420.0,416.1,425.0,416.1,8860.0,0.0107,0.0107086993141618,-0.1268191268191274,-0.1828793774319072,432.955,435.478,453.98275
2022-10-06,421.0,422.0,422.0,420.0,10390.0,0.0024,0.0023809523809523,-0.1247401247401254,-0.1809338521400784,432.375,435.218,453.68775
2022-10-07,422.0,421.05,425.0,420.0,11880.0,0.0024,0.002375296912114,-0.1226611226611232,-0.1789883268482496,431.625,435.0580000000001,453.398
2022-10-11,429.0,425.0,429.0,423.0,21850.0,0.0166,0.0165876777251183,-0.1081081081081087,-0.1653696498054481,431.325,435.078,453.12799999999993
2022-10-12,424.0,423.1,425.0,423.1,24400.0,-0.0116999999999999,-0.0116550116550117,-0.1185031185031192,-0.175097276264592,430.625,434.978,452.823
2022-10-13,419.0,424.0,424.0,416.4,13950.0,-0.0118,-0.0117924528301887,-0.1288981288981296,-0.184824902723736,429.675,434.81700000000006,452.483
2022-10-14,411.05,417.55,420.0,411.05,62180.0,-0.019,-0.0189737470167064,-0.1454261954261961,-0.2002918287937749,428.3275,434.458,452.10325
2022-10-17,412.05,415.0,420.0,408.0,12980.0,0.0024,0.0024327940639825,-0.143347193347194,-0.1983463035019461,426.88,434.094,451.761
2022-10-18,406.0,412.0,412.0,406.0,3070.0,-0.0147,-0.0146826841402742,-0.1559251559251566,-0.2101167315175104,425.28,433.544,451.388
2022-10-19,408.0,410.0,415.0,403.5,31890.0,0.0049,0.0049261083743843,-0.1517671517671524,-0.2062256809338526,423.69000000000005,432.984,451.0175
2022-10-20,399.0,404.0,405.0,399.0,34850.0,-0.0220999999999999,-0.0220588235294117,-0.1704781704781711,-0.2237354085603119,421.69000000000005,432.204,450.5825
2022-10-21,398.0,399.0,400.0,398.0,12570.0,-0.0025,-0.0025062656641604,-0.1725571725571733,-0.2256809338521407,419.4925,431.344,450.1225
2022-10-24,390.05,390.0,399.95,390.0,3430.0,-0.02,-0.0199748743718592,-0.1890852390852397,-0.2411478599221795,416.97,430.223,449.61775
2022-10-25,395.0,389.0,398.0,389.0,27610.0,0.0127,0.0126906806819637,-0.1787941787941795,-0.2315175097276272,414.695,429.163,449.13775
2022-10-26,375.5,390.5,394.5,375.5,38640.0,-0.0494,-0.0493670886075949,-0.2193347193347201,-0.2694552529182886,411.57,427.671,448.56225
2022-10-27,390.0,380.0,390.0,380.0,10230.0,0.0385999999999999,0.0386151797603195,-0.18918918918919,-0.2412451361867711,409.82,426.511,448.02225
2022-10-28,390.1,390.0,394.0,390.0,13170.0,0.0003,0.0002564102564102,-0.1889812889812898,-0.2410505836575883,408.275,425.443,447.49775
2022-10-31,385.0,394.0,395.0,385.0,28060.0,-0.0131,-0.0130735708792617,-0.1995841995842004,-0.2509727626459151,406.275,424.24300000000005,446.9477499999999
2022-11-01,390.0,390.0,390.0,389.95,19190.0,0.013,0.0129870129870128,-0.1891891891891901,-0.2412451361867712,405.015,423.273,446.43675
2022-11-02,390.0,394.9,394.9,390.0,4410.0,0.0,0.0,-0.1891891891891901,-0.2412451361867712,403.7375,422.282,445.9264999999999
2022-11-03,390.0,390.0,394.0,387.0,2900.0,0.0,0.0,-0.1891891891891901,-0.2412451361867712,402.2375,421.302,445.4015
2022-11-04,388.0,388.0,390.0,388.0,29870.0,-0.0051,-0.0051282051282051,-0.1933471933471943,-0.2451361867704289,400.5875,420.26200000000006,444.8815
2022-11-07,389.95,393.5,393.5,389.95,29620.0,0.005,0.0050257731958762,-0.1892931392931403,-0.2413424124513628,398.985,419.2610000000001,444.37025
2022-11-08,387.8,386.25,392.0,386.25,20030.0,-0.0055,-0.0055135273753044,-0.1937629937629946,-0.2455252918287945,396.925,418.217,443.8505
2022-11-09,387.0,388.0,389.9,386.65,46050.0,-0.0021,-0.0020629190304281,-0.1954261954261963,-0.2470817120622576,395.075,417.254,443.31299999999993
2022-11-10,372.0,389.0,389.0,372.0,58540.0,-0.0388,-0.0387596899224805,-0.2266112266112274,-0.2762645914396895,392.725,415.964,442.7035
2022-11-11,373.0,380.0,380.0,370.1,150150.0,0.0027,0.0026881720430107,-0.2245322245322254,-0.2743190661478607,390.8225000000001,414.784,442.10325
2022-11-14,378.0,378.0,378.0,375.0,9660.0,0.0134,0.0134048257372654,-0.2141372141372151,-0.2645914396887168,389.12,413.644,441.5227499999999
2022-11-15,383.1,379.0,383.1,378.0,37840.0,0.0135,0.0134920634920634,-0.2035343035343045,-0.2546692607003901,387.975,412.664,440.96175000000005
2022-11-16,390.0,385.0,390.05,385.0,25200.0,0.018,0.0180109631949882,-0.1891891891891902,-0.2412451361867713,387.075,411.764,440.42175
2022-11-17,405.0,395.0,405.0,395.0,44070.0,0.0385,0.0384615384615385,-0.158004158004159,-0.2120622568093394,387.375,411.154,439.95775
2022-11-21,401.0,405.0,405.1,401.0,30760.0,-0.0098999999999999,-0.0098765432098765,-0.1663201663201673,-0.2198443579766545,387.525,410.522,439.4875
2022-11-22,403.5,401.05,403.5,401.0,6580.0,0.0062,0.0062344139650871,-0.1611226611226622,-0.2149805447470827,388.1975,409.852,439.02975
2022-11-23,405.0,402.0,405.0,400.05,5780.0,0.0037,0.003717472118959,-0.1580041580041592,-0.2120622568093396,388.6975,409.252,438.599
2022-11-24,403.0,402.55,410.0,394.1,6700.0,-0.0049,-0.0049382716049383,-0.1621621621621634,-0.2159533073929972,390.0725,408.552,438.149
2022-11-25,409.95,405.0,409.95,405.0,6140.0,0.0172,0.0172456575682382,-0.1477130977130989,-0.202431906614787,391.07,407.991,437.73375
2022-11-28,410.0,410.0,411.0,410.0,26030.0,0.0001,0.0001219660934259,-0.1476091476091489,-0.2023346303501957,392.065,407.431,437.3345
2022-11-29,409.0,410.0,410.0,406.0,19360.0,-0.0024,-0.0024390243902439,-0.1496881496881509,-0.2042801556420245,393.265,406.791,436.9795
2022-11-30,403.0,405.25,408.0,401.0,62880.0,-0.0147,-0.0146699266503667,-0.1621621621621632,-0.2159533073929971,393.915,406.091,436.5915
2022-12-01,410.0,405.0,411.05,405.0,16540.0,0.0174,0.0173697270471464,-0.1476091476091486,-0.2023346303501955,394.915,405.495,436.233
2022-12-02,410.0,410.0,410.0,405.65,15510.0,0.0,0.0,-0.1476091476091486,-0.2023346303501955,395.915,404.915,435.8585
2022-12-05,410.0,406.05,410.0,405.1,2080.0,0.0,0.0,-0.1476091476091486,-0.2023346303501955,397.015,404.276,435.49225
2022-12-06,410.0,412.0,412.0,408.0,41060.0,0.0,0.0,-0.1476091476091486,-0.2023346303501955,398.0175,403.666,435.15225
2022-12-07,410.0,411.0,411.0,408.0,192810.0,0.0,0.0,-0.1476091476091486,-0.2023346303501955,399.1275,403.056,434.802
2022-12-08,409.95,406.5,410.0,406.5,862560.0,-0.0001,-0.0001219512195121,-0.1477130977130988,-0.2024319066147869,400.275,402.495,434.5755
2022-12-09,409.9,408.0,410.0,406.05,20580.0,-0.0001,-0.000121966093426,-0.1478170478170489,-0.2025291828793785,402.17,402.193,434.26
2022-12-12,409.9,411.95,412.0,407.05,13980.0,0.0,0.0,-0.1478170478170489,-0.2025291828793785,404.015,401.971,433.95475
2022-12-13,409.8,412.0,412.0,407.5,254020.0,-0.0002,-0.0002439619419369,-0.1480249480249491,-0.2027237354085613,405.605,401.667,433.65375
2022-12-14,410.0,409.05,410.0,409.05,55830.0,0.0005,0.0004880429477793,-0.1476091476091487,-0.2023346303501956,406.95,401.56299999999993,433.35375
2022-12-15,410.0,410.0,410.0,409.5,32770.0,0.0,0.0,-0.1476091476091487,-0.2023346303501956,407.95,401.452,433.116
2022-12-16,401.95,409.8,409.8,400.0,24440.0,-0.0196,-0.0196341463414634,-0.1643451143451155,-0.2179961089494174,407.7975,401.091,432.85075
2022-12-19,400.0,398.0,400.0,398.0,10.0,-0.0049,-0.0048513496703569,-0.1683991683991695,-0.2217898832684836,407.7475,400.671,432.67075
2022-12-20,390.0,403.0,404.0,390.0,55000.0,-0.025,-0.025,-0.1891891891891903,-0.2412451361867714,407.0725,400.031,432.34575
2022-12-21,391.0,390.0,392.0,390.0,710.0,0.0026,0.0025641025641025,-0.1871101871101883,-0.2392996108949427,406.3725,399.271,432.00075
2022-12-22,395.0,394.0,400.0,394.0,1870.0,0.0102,0.0102301790281329,-0.17879417879418,-0.2315175097276275,405.9725,398.691,431.72575
2022-12-23,400.0,400.0,400.0,396.0,32090.000000000004,0.0127,0.0126582278481013,-0.1683991683991695,-0.2217898832684836,405.475,398.311,431.47575
2022-12-26,400.0,400.0,400.0,400.0,160.0,0.0,0.0,-0.1683991683991695,-0.2217898832684836,404.975,398.09,431.21575
2022-12-27,397.0,392.0,398.95,392.0,27380.0,-0.0075,-0.0074999999999999,-0.1746361746361757,-0.2276264591439698,404.375,397.789,430.94075
2022-12-28,397.0,392.3,397.0,390.05,2340.0,0.0,0.0,-0.1746361746361757,-0.2276264591439698,404.075,397.609,430.63075
2022-12-29,395.0,392.35,395.0,392.35,35950.0,-0.005,-0.0050377833753149,-0.1787941787941799,-0.2315175097276275,403.325,397.349,430.216
2022-12-30,392.0,393.5,395.0,392.0,72490.0,-0.0076,-0.0075949367088608,-0.1850311850311862,-0.2373540856031138,402.425,397.209,429.856
2023-01-02,385.0,400.0,400.0,385.0,2480.0,-0.0179,-0.0178571428571429,-0.1995841995842008,-0.2509727626459155,401.175,396.949,429.476
2023-01-03,384.0,385.4,390.1,382.05,30860.0,-0.0026,-0.0025974025974025,-0.2016632016632028,-0.2529182879377443,399.875,396.828,429.101
2023-01-04,379.5,385.0,385.0,379.5,46210.0,-0.0116999999999999,-0.01171875,-0.2110187110187121,-0.2616731517509738,398.35,396.518,428.7785
2023-01-05,364.9,380.0,380.0,363.0,29070.0,-0.0385,-0.038471673254282,-0.2413721413721425,-0.2900778210116742,396.0975,396.306,428.39200000000005
2023-01-06,359.0,365.0,370.0,359.0,99810.0,-0.0162,-0.0161688133735269,-0.2536382536382547,-0.3015564202334641,393.5525,395.686,427.96
2023-01-09,360.0,360.0,365.0,360.0,74720.0,0.0028,0.0027855153203342,-0.2515592515592527,-0.2996108949416353,391.0575,395.084,427.5220000000001
2023-01-10,360.0,361.0,361.0,358.1,76310.0,0.0,0.0,-0.2515592515592527,-0.2996108949416353,388.5675,394.584,427.047
2023-01-12,369.5,365.0,370.0,365.0,97800.0,0.0264,0.0263888888888887,-0.231808731808733,-0.2811284046692618,386.5425,394.174,426.5942500000001
2023-01-13,374.0,370.0,375.0,370.0,35630.0,0.0121999999999999,0.0121786197564275,-0.2224532224532237,-0.2723735408560322,384.7425,393.854,426.16425
2023-01-16,374.0,375.0,375.0,373.35,60420.0,0.0,0.0,-0.2224532224532237,-0.2723735408560322,383.345,393.534,425.73425
2023-01-17,374.0,375.0,375.0,373.35,16680.0,0.0,0.0,-0.2224532224532237,-0.2723735408560322,382.045,393.254,425.29425
2023-01-18,372.0,373.0,374.0,372.0,31500.0,-0.0053,-0.0053475935828877,-0.2266112266112279,-0.2762645914396898,381.145,392.895,424.83175000000006
2023-01-19,368.0,371.0,372.95,360.0,26850.0,-0.0108,-0.010752688172043,-0.2349272349272362,-0.2840466926070051,379.995,392.499,424.347
2023-01-20,368.0,370.0,370.0,365.5,28420.0,0.0,0.0,-0.2349272349272362,-0.2840466926070051,378.645,392.119,423.842
2023-01-23,368.4,370.0,370.0,360.0,10770.0,0.0011,0.001086956521739,-0.2340956340956353,-0.2832684824902736,377.065,392.047,423.344
2023-01-24,365.0,369.0,369.0,365.0,26810.0,-0.0092,-0.0092290988056459,-0.2411642411642424,-0.2898832684824913,375.315,391.887,422.839
2023-01-25,364.5,365.0,365.0,364.5,21860.0,-0.0014,-0.0013698630136986,-0.2422037422037435,-0.2908560311284058,373.69,391.617,422.336
2023-01-26,360.0,368.0,368.0,359.0,43820.0,-0.0123,-0.0123456790123457,-0.2515592515592528,-0.2996108949416354,371.84,391.155,421.816
2023-01-27,358.0,360.0,365.0,358.0,66950.0,-0.0056,-0.0055555555555555,-0.255717255717257,-0.3035019455252929,369.99,390.515,421.2855
2023-01-30,355.05,360.0,360.0,355.05,2000.0,-0.0081999999999999,-0.0082402234636871,-0.2618503118503131,-0.309241245136188,368.1425,389.516,420.71075
2023-01-31,360.0,360.0,360.0,357.95,29100.0,0.0139,0.0139416983523446,-0.2515592515592529,-0.2996108949416355,366.8925,388.696,420.16325000000006
2023-02-01,365.0,360.0,365.0,360.0,48140.0,0.0139,0.0138888888888888,-0.2411642411642426,-0.2898832684824916,365.9425,387.926,419.64325
2023-02-02,372.9,365.0,372.9,365.0,66510.0,0.0216,0.0216438356164383,-0.2247401247401262,-0.2745136186770441,365.6125,387.284,419.16275
2023-02-03,373.0,375.0,375.0,372.05,15970.0,0.0003,0.0002681684097614,-0.224532224532226,-0.2743190661478613,366.0175,386.684,418.69725
2023-02-06,375.0,373.1,378.9,371.5,15810.0,0.0054,0.0053619302949061,-0.2203742203742218,-0.2704280155642037,366.8175,385.985,418.23225
2023-02-07,397.45,375.0,397.45,375.0,24830.0,0.0599,0.0598666666666667,-0.1737006237006252,-0.2267509727626473,368.69,385.734,417.8795
2023-02-08,394.0,386.0,395.0,385.0,112710.0,-0.0087,-0.0086803371493269,-0.1808731808731823,-0.2334630350194566,370.39,385.434,417.53899999999993
2023-02-09,396.0,400.0,400.0,396.0,76640.0,0.0051,0.0050761421319796,-0.1767151767151783,-0.2295719844357991,371.715,385.294,417.2015
2023-02-10,395.0,399.0,399.35,395.0,66430.0,-0.0025,-0.0025252525252524,-0.1787941787941803,-0.2315175097276278,372.765,384.994,416.8664999999999
2023-02-13,390.05,395.0,395.0,390.0,1930.0,-0.0125,-0.0125316455696202,-0.1890852390852406,-0.2411478599221804,373.5675,384.595,416.4915
2023-02-14,378.15,390.0,390.0,378.15,11360.0,-0.0305,-0.0305089091142162,-0.2138253638253654,-0.2642996108949431,373.775,383.958,416.0665
2023-02-15,382.0,390.0,390.0,378.0,22840.0,0.0102,0.0101811450482613,-0.2058212058212073,-0.2568093385214022,374.275,383.398,415.6515
2023-02-16,385.0,381.05,385.0,381.05,8000.0,0.0079,0.0078534031413612,-0.199584199584201,-0.2509727626459157,375.125,382.898,415.264
2023-02-17,394.0,382.15,395.0,382.15,67660.0,0.0233999999999999,0.0233766233766232,-0.1808731808731825,-0.2334630350194567,376.425,382.579,414.959
2023-02-20,396.55,395.95,396.55,393.1,25650.0,0.0065,0.0064720812182741,-0.1755717255717271,-0.2285019455252933,377.8325,382.31200000000007,414.71674999999993
2023-02-21,393.0,392.05,393.0,391.0,4930.0,-0.009,-0.008952212835708,-0.1829521829521846,-0.2354085603112855,379.2325,381.974,414.45175
2023-02-22,402.0,392.0,402.0,392.0,127130.0,0.0229,0.0229007633587785,-0.1642411642411659,-0.2178988326848264,381.1075,381.818,414.26175
2023-02-23,402.05,400.8,402.05,400.0,74570.0,0.0001,0.0001243781094528,-0.1641372141372157,-0.2178015564202349,383.21,381.659,414.047
2023-02-24,409.0,400.05,411.0,400.05,47240.0,0.0173,0.0172864071632881,-0.1496881496881513,-0.2042801556420248,385.76,381.639,413.852
2023-02-27,412.0,406.5,412.0,406.5,16990.0,0.0073,0.0073349633251833,-0.1434511434511451,-0.1984435797665386,388.6075,381.84,413.662
2023-02-28,422.0,411.3,425.0,411.3,68140.0,0.0243,0.0242718446601941,-0.1226611226611243,-0.1789883268482506,391.7075,382.28,413.542
2023-03-01,415.0,425.1,430.0,415.0,97310.0,-0.0166,-0.0165876777251184,-0.1372141372141389,-0.1926070038910521,394.2075,382.78,413.367
2023-03-02,406.1,419.9,419.9,406.1,9420.0,-0.0214,-0.02144578313253,-0.1557172557172573,-0.2099221789883283,395.8675,383.082,413.1475
2023-03-03,409.9,410.0,410.0,406.0,500.0,0.0093999999999999,0.0093573011573502,-0.1478170478170496,-0.202529182879379,397.7125,383.38,412.96625
2023-03-06,400.0,405.0,405.5,399.0,4080.0,-0.0242,-0.0241522322517686,-0.1683991683991701,-0.221789883268484,398.9625,383.38,412.76625
2023-03-07,400.0,400.1,400.5,399.0,1280.0,0.0,0.0,-0.1683991683991701,-0.221789883268484,399.09,383.38,412.58375
2023-03-08,399.0,399.0,404.0,394.0,360.0,-0.0025,-0.0024999999999999,-0.1704781704781721,-0.2237354085603128,399.34,383.42,412.37875
2023-03-09,399.0,399.0,399.0,395.5,5180.0,0.0,0.0,-0.1704781704781721,-0.2237354085603128,399.49,383.46,412.19375
2023-03-10,399.0,400.0,400.0,395.0,30110.0,0.0,0.0,-0.1704781704781721,-0.2237354085603128,399.69,383.54,412.01375
2023-03-13,396.0,395.0,405.0,395.0,5300.0,-0.0075,-0.0075187969924812,-0.1767151767151784,-0.2295719844357993,399.9875,383.62,411.81125
2023-03-14,400.0,395.15,403.75,395.0,12210.0,0.0101,0.0101010101010101,-0.1683991683991701,-0.221789883268484,401.08,383.92,411.6105
2023-03-15,396.1,402.0,402.0,396.0,1770.0,-0.0097,-0.0097499999999999,-0.1765072765072781,-0.2293774319066163,401.785,384.162,411.346
2023-03-16,398.7,396.05,399.95,396.0,9690.0,0.0066,0.0065639989901538,-0.1711018711018729,-0.2243190661478615,402.47,384.546,411.0845
2023-03-17,396.1,396.0,400.0,396.0,28620.0,-0.0065,-0.0065211938801102,-0.1765072765072782,-0.2293774319066164,402.575,385.17,410.79
2023-03-20,396.0,397.0,400.0,396.0,170.0,-0.0003,-0.0002524614996213,-0.1767151767151784,-0.2295719844357993,402.5475,385.91,410.47
2023-03-21,386.0,383.0,394.45,383.0,1470.0,-0.0253,-0.0252525252525253,-0.1975051975051992,-0.2490272373540871,402.1975000000001,386.43,410.1225
2023-03-22,400.0,395.0,400.0,386.2,25030.0,0.0363,0.0362694300518133,-0.1683991683991702,-0.2217898832684841,402.0975,387.23,409.8622500000001
2023-03-23,400.0,396.0,400.0,396.0,8880.0,0.0,0.0,-0.1683991683991702,-0.2217898832684841,401.995,387.84,409.5875
